key	value
185967	Tyrone Wells
13993633	ギルガメッシュ
34466	The Whispers
329380	The-Dream
263853	Jay Reatard
33053	Hilary Duff
1713	Emerson, Lake & Palmer
1714	Stiff Little Fingers
17515	Bugge Wesseltoft
1716	Rick Derringer
24446650	Coco O.
67259	September
1724	Motörhead
34493	Norther
1728	Humble Pie
1729	Robin Trower
1730	Carl Perkins
1731	Canned Heat
1733	Firewater
1738	Mogwai
1749	Dave Edmunds
1752	Renaissance
1754	Rick Wakeman
147749	Von Hertzen Brothers
1760	Lake
1761	Gentle Giant
1765	Blackfoot
1766	April Wine
34536	Marco Beltrami
1771	Triumph
34540	Joker
34543	Angélique Kidjo
67314	Robin Thicke
296693	Kat
296696	Cupid
165625	JME
165626	Skepta
34558	Taraf de Haïdouks
34567	Rokia Traoré
67336	Espers
13926700	Tacabro
67339	Jungle
100117	This Town Needs Guns
1814	Merle Haggard
362264	Cheese People
303	Warren G
11228	Razed in Black
6777	The Allman Brothers Band
34606	Citizen Cope
263983	Daughtry
1841	坂本龍一
13928243	Serebro
1844	George Fenton
460600	Kamp!
198457	Marit Larsen
1850	Fontella Bass
1851	Big Joe Turner
1853	Sonny Stitt
198462	Donkeyboy
13895495	Graveyard
12748617	Ball Park Music
100172	Emilie Autumn
1874	Clarence Carter
1877	Lowell Fulson
1878	Charles Brown
33081	Little Brother
12224348	Volumes
100190	Rain
296799	*shels
13867235	2:54
63	Yanni
1900	John Fred & His Playboy Band
1901	Otis Rush
67438	Weedeater
1904	Elmore James
12912501	Ray Davies
1914	R.L. Burnside
11242	Slim Harpo
1918	U.S. Bombs
231297	The Subs
231299	Dada Life
460680	Rosetta Stone
100238	John Roberts
1935	Gregory Isaacs
323	La Oreja de Van Gogh
13993876	Klangkarussell
11246	Kalmah
1946	The Mighty Diamonds
1950	Tito Puente
460703	The Limousines
264096	A Sunny Day In Glasgow
34727	Broken Social Scene
131400	Lo-Fi-Fnk
12322739	Dimitri Vegas
24774581	Claire Pichet
1983	Tower of Power
34755	Walter Murphy
12277409	Gregory Porter
526281	Close Your Eyes
1994	James Newton Howard
165835	Ajapai
13928405	Frank Ocean
54949	Stormlord
67562	Clogs
2030	Danko Jones
100341	Justin Martin
28870648	Rakim
67577	Christina Stürmer
395267	Camo & Krooked
67589	PeterLicht
198665	Nic Chagall
100366	Jupiter Jones
67606	Ratatat
67609	Death From Above 1979
13895707	Trust
165920	Marmaduke Duke
428067	Boy Crisis
264230	Maps
34856	Rahsaan Patterson
34861	Coheed and Cambria
12519472	Big Time Rush
13797425	Pistol Annies
2100	Psychic TV
2105	Frankie Laine
100410	He Is Legend
100411	The Chariot
2109	Paul Robeson
2110	The Clancy Brothers And Tommy Makem
2111	Gheorghe Zamfir
34887	Vashti Bunyan
34891	Loose Ends
2125	The Dickies
34900	IAM
2133	Mission of Burma
2136	Swirlies
164196	Roger Shah
34907	Jack Wall
34913	French Kicks
34916	Mew
13961320	Morgan Page feat. Lissie
67690	Combichrist
264299	Inhale Exhale
24445288	Absolute Beginner
329844	Moriarty
13812073	Trophy Wife
2169	MC5
2173	The Brian Jonestown Massacre
2176	Flamin' Groovies
2181	Swell Maps
2183	The Runaways
164204	Minsk
2186	Head
30501911	Chef'Special
362637	Whitley
264334	The Daysleepers
2194	Poison Idea
362652	The SteelDrivers
166057	Jason Isbell
27820402	Shawn Lee's Ping Pong Orchestra
297149	Carolina Chocolate Drops
2238	Savoy Brown
328053	Lorn
